rank,cluster_id,question
2040,1,"자신의 경험 중 가장 도전적이었던 일은 무엇이며, 극복하기 위해 했던 행동, 노력, 생각을 구체적으로 기술하시오. (1000자 이내)"
2041,1,자신의 가치관이나 원칙 평소 생각하는 바와 일치하지 않는 지시나 부탁을 받은 경험이 있다면 어떻게 대처했는지 구체적으로 기술하여 주십시오. (1000자 이내)
2042,1,지금까지 가장 도전적인 목표를 정하고 노력한 경험(실패 또는 성공)이 있다면 기술하여 주십시오. 또한 어떤 원인 때문에 성공 또는 실패했는지 구체적으로 기술해 주시기 바랍니다. (1000자 이내)
2043,1,"도전적인 목표를 정하고 열정적으로 일을 추진했던 경험과 관련 추진과정에서 겪은 어려움, 이를 극복한 방법, 그리고 그 일의 결과를 중심으로 서술해 주십시오. (1000자 이내)"
2044,1,"자신의 윤리,도덕적 신념을 지키기 위해 손해나 희생을 감수하고 일을 수행한 경험이 있다면 서술해 주십시오. (1000자 이내)"
2045,1,"인생에서 가장 힘들거나 어려웠던 때를 기술하고, 극복과정에 대해 서술하시오"
2046,1,어떤 목표를 세우고 그 목표를 이루기 위해 노력한 경험을 서술해주세요.
2047,1,도전에 대한 경험.
2048,1,본인이 실패했던 사례와 이러한 실패를 극복한 경험에 대해 기술하세요.
2049,1,"지금까지 살아오면서 자신이 이루어낸 가장 큰 변화에 대해 당시 상황, 자신의 행동 결과 등을 바탕으로 구체적으로 서술하십시오."
2050,1,"지금까지의 경험에서 가장 보람되고 성취감 있었던 일은 무엇입니까? 어떠한 노력을 하였으며, 결과는 어떠하였습니까?"
2051,1,"달성하기 어려운 수준의 목표를 세우고, 목표를 달성하기 위해 노력한 경험에 대해서 서술하시오. 가 객관적으로 드러나게 작성할 것.)"
2052,1,"다른 사람이 인식하지 못하는 문제점을 파악하고, 자신 만의 독창적인 방법으로 문제를 해결한 경험에 대해 서술하시오. 에 대한 구체적 내용 / 해결된 상황이나 결과물의 내용이 객관적으로 드러나게 작성할 것.)"
2053,1,"다양한 의견이나 정보를 자신의 기준으로 분석 / 판단하고, 이를 바탕으로 문제를 해결했던 경험에 대해서 서술하시오."
2054,1,사회활동: 본인이 했던 경험 중에서 가장 성취감을 느꼈던 경우에 대해서 자신의 역할 및 성과를 중심으로 구체적으로 기술해주세요.
2055,1,그동안 본인의 삶에 있어서 가장 기억에 남는 일들을 가급적 상세하게 적어주세요.
2056,1,"다음 중 자신을 잘 표현할 수 있는 항목을 선택하고, 이를 구체적으로 서술하시오. ①스스로 자기계발 목표를 설정하고, 이를 달성하기 위해 노력한 경험. ②기존의 틀을 깨는 창의적인 아이디어를 적용하여 문제를 해결한 경험."
2057,1,자신에게 주어졌던 일 중 가장 어려웠던 경험은 무엇이었습니까? 그 일을 하게 된 이유와
2058,1,"자신에게 요구된 것보다 더 높은 목표를 스스로 세워 시도했던 경험 중 가장 기억에 남는 것은 무엇입니까? 목표 달성 과정에서 아쉬웠던 점이나 그 때 느꼈던 자신의 한계는 무엇이고, 이를 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오.(1000자)"
2059,1,"기존과는 다른 방식을 시도하여 이전에 비해 조금이라도 개선했던 경험 중, 가장 효과적이었던 것은 무엇입니까? 그 방식을 시도했던 이유, 기본 방식과의 차이점, 진행 과정에서 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오.(1000자)"
2060,1,가장 즐겁게 몰입해서 성과를 낸 경험과 가장 힘들었던 경험.
2061,1,"인생에서 가장 힘들었던 순간 또는 사건은 무엇이었으며, 이를 어떻게 극복했는지 구체적으로 기술하여 주십시오."
2062,1,"지금까지 가장 열정을 가지고 수행했던 일은 무엇이며, 그 일을 통해 배운 것이 무엇인지 기술하여 주십시오."
2063,1,학업 이외에 가장 관심과 열정을 가지고 했던 경험은 무엇입니까?
2064,1,최근 5년 이내에 수행할 시간이 절대적으로 부족했거나 해결하기 어려웠던 과제를 성공적으로 수행한 경험에 대하여 기술하여 주십시오.
2065,1,"살아오면서 부딪혔던 큰 장애물은 무엇이었으며, 그 난관을 극복하기 위해 어떤 노력을 하였고, 그 결과는 어떠했는지 기술하십시오. (공백 포함 550자)"
2066,1,지금까지 경험한 가장 특별한 체험이나 남다른 성취가 있다면 기술하십시오. (공백 포함 550자)
2067,1,새로운 시도를 했던 경험.
2068,1,"자신이 추진했던 일(프로젝트, 연구활동, 기타과업 등)의 프로세스를 지속적으로 향상시키기 위해 노력했던 경험이 있다면 아래 항목에 따라 기술해 주시기 바랍니다."
2069,1,도전으로 성과를 낸 경험.
2070,1,2. 도전적인 목표를 정하고 열정적으로 일을 추진했던 경험을 구체적으로 기술해 주십시오.
2071,1,귀하는 공부를 열심히 하셨는지요? 또 해야된다고 하는 것을 잘 실천하는 편이신지요?
2072,1,"전공학습이나 소위 스펙쌓기와 무관한 일 중, 가장 흥미있게 한 활동은 무엇이었는지와, 그 이유를 구체적으로 서술하세요."
2073,1,"실패 혹은 위기를 극복한 경험을 기술하고 이를 통해 배운점이 무엇인지, 또 이런 경험을 인생에서 어떻게 활용할 수 있을지 서술하세요."
2074,1,학업 이외에 했던 활동.
2075,1,"위 3가지 경험 중 하나를 선택하여, 구체적으로 적어주십시오."
2076,1,일반적으로 경험하기 힘든 특별한 체험/남다른 성취 경험
2077,1,"기존 방식이나 현상에 대해 문제의식을 갖고 전략적으로 해결한 경험을 다음의 세부 항목에 따라 작성해 주십시오. *[Situation & Task] 언제, 어디서 가지게 된 경험이었으며 그러한 문제의식을 가지게 된 계기는 무엇입니까?"
2078,1,"*[Action & Result] 어떤 방식으로 해당 문제를 해결하였으며, 본인의 노력으로 개선된 결과를 구체적으로 작성해 주십시오"
2079,1,"업무 또는 과제를 수행하시면서 본인의 부족한 점을 발견하고, 이를 개선하기 위해 노력하여 성과를 내신 경험을 다음의 세부항목에 따라 작성해 주십시오. *[Situation & Task] 당신이 맡았던 업무 또는 과제와 이를 달성하는데 부족했던 점은 무엇이라고 판단하셨었는지 간단히 작성해 주십시오. 현재 0 Bytes / 600 Bytes 이내"
2080,1,"*[Action & Result] 부족하다고 판단하신 이유와 이를 개선하기 위해 노력했던 방법은 무엇이었으며, 그 결과 당신의 업무나 과제에 어떤 영향을 미쳤는지 구체적으로 제시해 주십시오. 현재 0 Bytes / 800 Bytes 이내"
2081,1,"[진취적 성향] 자신에게 주어진 일이나 과제를 수행하는데 있어, 고정관념을 깨고 창의적으로 문제를 해결했던 사례에 대해 구체적으로 기술하시오. (600자 이내)"
2082,1,자신이 경험 한 것 중 가장 값진 일은 무엇이었습니까?
2083,1,자신이 했던 경험 중 도전적인 경험에 대해 기술해 주십시오.
2084,1,자신의 인생에서 가장 어려웠던 점과 어떻게 극복하였는가를 서술하시오. [ 700자 이내 ]
2085,1,살아오면서 가장 도전적(열정적)으로 임했던 일과 이룬 것. (100자 ~ 2000자 제한)
2086,1,"도전적인 목표를 정하고 열정적으로 일을 추진했던 경험과 관련 추진과정에서 겪은 어려움, 이를 극복한 방법, 그리고 그 일의 결과를 중심으로 서술해 주십시오."
2087,1,"자신의 윤리, 도덕적 신념을 지키기 위해 손해나 희생을 감수하고 일을 수행한 경험이 있다면 서술해 주십시오."
2088,1,본인이 실패했떤 사례와 이러한 실패를 극복한 경험에 대해 기술하세요.
2089,1,지금까지 살아오면서 가장 행복했던 경험 또는 가장 몰입했던 순간.
2090,1,본인이 활동에 가여했다고 자부할 수 있는 경험
2091,1,부족한 점을 보완하기 위해 노력했던 경험
2092,1,"학창시절 가장 힘들었던 순간을 극복했던 경험, 만약 극복하지 못했다면 그 이유를 기술하십시오."
2093,1,창의적 사고 : 발상의 전환 혹은 창의적인 사고를 통해 문제를 해결하고 성과를 이룬 경험을 구체적으로 기술해 주시기 바랍니다.
2094,1,성공경험 : 지금까지 본인에게 가장 의미 있었던 성공 경험에 대해 구체적으로 기술해 주시기 바랍니다.
2095,1,"[진취적 성향]자신에게 주어진 일이나 과제를 수행하는데 있어, 고정관념을 깨고 창의적으로 문제를 해결했던 사례에 대해 구체적으로 기술하시오.(600자 이내)"
2096,1,높은 수준의 목표를 설정하고 이를 달성하기 위해서 노력했던 경험에 대해 기술하시오. [500자 이내]
2097,1,"자신이 속한 단체 혹은 모음일 위해 개인적인 손해를 크게 감수했던 경험 중 기억에 남는 일에 대해 구체적인 상황, 자신의 행동, 결과 등을 기술해 주십시오."
2098,1,사회 활동: 학업 이외에 관심과 열정을 가지고 했던 다양한 활동 중 가장 기억에 남는 것을 구체적으로 기술해 주세요.
2099,1,본인의 경험 중 지원한 직무와 관련하여 가장 특별하고 인상 깊었던 경험에 대하여 사례위주로 설명하여 주시기 바랍니다.
2100,1,본인이 가장 성취감을 느꼈던 경험을 사례를 들어 자신의 역할 및 성과 중심으로 설명하여 주시기 바랍니다.
2101,1,"자신이 속한 단체나 조직 내에서 어려운 상황(또는 목표)에 직면했던 경험을 골라, 행동중심으로 기술하십시오 (500 자 5 단락 이내)"
2102,1,타인과 구분되는 본인만의 장점(능력)과 그 장점을 활용하여 탁월한 성과를 창출하였던 경험 및 사례를 구체적으로 기술 바랍니다.
2103,1,"본인이 살아오면서 가장 도전적이었던 경험은 무엇이며, 어떤 노력을 통해 성취했는지 기술하시오."
2104,1,"진취적 성향] 자신에게 주어진 일이나 과제를 수행하는데 있어, 고정관념을 깨고 창의적으로 문제를 해결했던 사례에 대해 구체적으로 기술하시오. (600자 이내)"
2105,1,"달성하기 어려운 수준의 목표를 세우고, 목표를 달성하기 위해 노력한 경험에 대해서 서술하시오. - 최근 5년 이내의 경험으로 작성할 것 - 목표 내용 / 목표를 설정한 이유 / 목표 달성을 위한 구체적인 노력 / 최종 결과 (목표 달성 여부)가 객관적으로 드러나게 작성할 것."
2106,1,"다른 사람이 인식하지 못하는 문제점을 파악하고, 자신 만의 독창적인 방법으로 문제를 해결한 경험에 대해 서술하시오. - 최근 5년 이내의 경험으로 작성할 것 - 문제를 파악하게 된 상황 / 해결 방식(해결책)에 대한 구체적 내용 / 해결된 상황이나 결과물의 내용이 객관적으로 드러나게 작성할 것."
2107,1,"다양한 의견이나 정보를 자신의 기준으로 분석 / 판단하고, 이를 바탕으로 문제를 해결했던 경험에 대해서 서술하시오. - 최근 5년 이내의 경험으로 작성할 것 - 분석한 의견이나 정보 / 판단 기준 및 체계 / 해결 후 상황이나 결과물의 내용이 객관적으로 드러나게 작성할 것"
2108,1,해당 활동의 결과와 이를 통해 본인이 배운 점은 무엇인지 기술해 주십시오.
2109,1,"본인이 현실과 타협하거나 편법을 사용하지 않고, 원칙대로 일관되게 일을 처리해서 좋은 결과를 이끌어 냈던 사례를 아래 세부 항목에 따라 구체적으로 작성해 주십시오. 언제, 어디서 활동했던 경험이며, 본인이 맡았던 역할은 무엇이었는지 기술해 주십시오."
2110,1,"당시 역할 완수에 어려웠던 점은 무엇이며, 이를 해결하기 위해 어떤 노력을 기울이셨는지 기술하여 주십시오."
2111,1,"노력의 결과로 인해 어떤 결과가 나타났으며, 그 이후 달라진 점은 무엇인지 기술해 주십시오."
2112,1,"목표 달성을 위해 어떤 계획을 세웠고, 계획을 실천하는 과정에서 가장 어려웠던 점과 이를 어떻게 극복하였는지 기술해 주십시오."
2113,1,"본인이 하고 싶은 일을 위해 실패를 두려워하지 않고, 도전했던 경험을 기술해 주세요."
2114,1,"귀하가 지금까지 도전적인 목표를 설정하고 성취 또는 실패한 경험을 기술하고, 그 과정에서 본인의 구체적인 노력, 배운 점, 결과를 기술하세요. (1000자)"
2115,1,지금까지 이룬 가장 큰 성취 3가지.
2116,1,새로운 방식을 시도하여 더 나은 결과를 달성한 경험에 대해 작성해 주십시오.
2117,1,"제한된 자원(역량, 시간, 비용)에도 불구하고 더 높은 목표를 세워 열정적으로 도전했던 경험에 대해 작성해 주십시오."
2118,1,"2. 최근 3년 이내 본인이 주도적이고, 열정적으로 진행한 일에 대해 기술해 주십시오."
2119,1,3. 예상치 못했던 문제로 인해 계획대로 일이 진행되지 않았을 때 책임감을 가지고 적극적으로 끝까지 업무를 수행해내어 성공적으로 마무리했던 경험이 있으면 기술해 주십시오. (띄어쓰기 포함 400자 이내)
2120,1,가장 기억에 남는 성과 및 실패
2121,1,"달성하기 어려운 수준의 목표를 세우고, 목표를 달성하기 위해 노력한 경험"
2122,1,"다른 사람이 인식하지 못하는 문제점을 파악하고, 자신만의 독창적으로 극복한 경우"
2123,1,본인의 주장을 관철시키기 위해 힘들었던 경험과 공감 받기 위한 입장표명
2124,1,"달성하기 어려운 수중의 목표를 세우고, 목표를 달성하기 위해 노력한 경험에 대해서 서술하시오."
2125,1,다른 사람이 인식하지 못하는 문제점을 파악하고 자신만의 독창적인 방법으로 문제를 해결한 경험에 대해 서술하시오
2126,1,"다양한 의견이나 정보를 자신의 기준으로 분석/판단하고, 이를 바탕으로 문제를 해결했던 경험에 대해서 서술하시오"
2127,1,재학 또는 재직기간 동안 가장 뛰어난 업적은 무엇입니까? 그리고 왜 그렇게 생각하는지 기술해 주십시오. (1000자 이내)
2128,1,"자신에게 주어졌던 일 중 가장 어려웠던 경험은 무엇이었습니까? 그 일을 하게 된 이 유와 그때 느꼈던 감정, 진행하면서 가장 어려웠던 점과 그것을 극복하기 위해 했던 행 동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자 이내)"
2129,1,"자신에게 요구된 것보다 더 높은 목표를 스스로 세워 시도했던 경험 중 가장 기억에 남는 것은 무엇입니까? 목표 달성 과정에서 아쉬웠던 점이나 그 때 느꼈던 자신의 한 계는 무엇이고, 이를 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오"
2130,1,"기존과는 다른 방식을 시도하여 이전에 비해 조금이라도 개선했던 경험 중, 가장 효과 적이었던 것은 무엇입니까? 그 방식을 시도했던 이유, 기존 방식과의 차이점, 진행 과 정에서 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오."
2131,1,"자신에게 요구된 것보다 더 높은 목표를 스스로 세워 시도했던 경험 중 가장 기억에 남는 것은 무엇입니까? 목표 달성 과정에서 아쉬었던 점이나 그 때 느꼈던 자신의 한계는 무엇이고, 이를 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오."
2132,1,"자신만의 새로운 방식을 시도하여 더 나은 결과를 달성한 경험에 대해 작성해 주십시오. *그 방식을 시도했던 이유와 실행 과정에서의 생각, 결과의 효과에 대해 구체적으로 작성 (1000자 이내)"
2133,1,"제한된 자원(역량, 시간, 비용)에도 불구하고 더 높은 목표를 세워 도전했던 경험에 대해 작성해 주십시오. *목표를 설정한 이유와 내용, 과정상의 한계, 결과 등을 구체적으로 작성 (1000자 이내)"
2134,1,구체적으로 하고 싶은 일과 남들보다 잘할 수 있는 경험을 말하시오.
2135,1,학업 외 가장 열정적으로 참여했거나 목표를 달성한 경험을 기술하시오
2136,1,사회활동 : 학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는 것을 구체적으로 기술해주세요.(1000자 이내)
2137,1,과거 타인과의 인간관계에서 가장 힘들었던 갈등상황과 이를 슬기롭게 극복할 수 있었던 본인의 전략 및 노하우에 대해 기술하시오.(600자 이내)
2138,1,남들과 다른 새로운 관점으로 변화/혁신을 추구한 경험과 그를 통해 배운점이 무엇인지 기술하시오. (1000자 이내)
2139,1,문제에 직면했을 때 그것을 어떻게 극복했는지 서술하시오
2140,1,[필수문항] 프로젝트 진행 중 가장 기억에 남는 트러블 슈팅 경험을 적어주세요
2141,1,경험 중 어려웠던 3가지 각 1문장
2142,1,"경험 중 1개 선택, ‘어려웠던 이유’(3문장) ‘얻은 것’(3문장)"
2143,1,인생에서 성취한 일 3가지 각 1문장
2144,1,"성취한 일 중 1개 선택, ‘하게 된 이유’(3문장),‘성취하기 위한 노력’(3문장), ‘성취하기 위해 고려해야 했던 가장 중요한 포인트’(3문장)"
2145,1,"예상치 못한 문제의 발생으로 계획대로 일이 진행되지 않았을 때, 책임감을 가지고 적극적으로 문제를 해결한 경험과, 그 경험을 통해 얻은 것은 무엇인지 구체적으로 기술해 주십시오. ~ 한 상황에서도 ~한 자세와 행동으로 ~한 결과를 이끌어 냈다 1. 상황/역할 2. 생각/행동"
2146,1,"달성하기 어려운 수준의 목표를 세우고, 목표를 달성하기 위해 노력한 경험에 대해서 서술하시오."
2147,1,"다른 사람이 인식하지 못하는 문제점을 파악하고, 자신 만의 독창적인 방법으로 문제를 해결한 경험에 대해 서술하시오."
2148,1,일반적으로 경험하기 힘든 특별한 체험
2149,1,"이제까지 가장 강하게 소속감을 느꼈던 조직은 무엇이었으며, 그 조직의 발전을 위해 헌신적으로 노력했던 것 중 가장 기억에 남는 경험은 무엇입니까? 개인적으로 더 많은 노력을 기울였던 일과 그때 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오."
2150,1,자신이 느꼈던 가장 큰 분노 또는 부당함의 구체적인 사례와 그에 대한 극복방안을 작성해 주십시오.
2151,1,학창시절 경험 중 가장 힘들었던 경험 혹은 실패했던 경험은 무엇인지 기술해 주세요.
2152,1,"기타 업무와 관련된 유용한 경험이 있다면 자유롭게 작성하시오.(아르바이트, 여행, 에피소드 등)"
2153,1,"이제까지 가장 강하게 소속감을 느꼈던 조직은 무엇이었으며, 그 조직의 발전을 위해 헌신적으로 노력했던 것 중 가장 기억에 남는 경험은 무엇입니까? 개인적으로 더 많은 노력을 기울였던 일과 그 때 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자 이내)"
2154,1,"기존과는 다른 방식을 시도하여 이전에 비해 조금이라도 개선했던 경험 중, 가장 효과적이었던 것은 무엇입니까? 그 방식을 시도했던 이유, 기존 방식과의 차이점, 진행 과정에서 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자 이"
2155,1,"인생에서 가장 힘들거나 어려웠던 때를 기술하고, 극복과정에 대해 서술하시오."
2156,1,학업 외 가장 열정적이고 도전적으로 몰입하여 성과를 창출했거나 목표를 달성한 경험을 기술하시오 (1000자 이내)
2157,1,"여러분이 경험한 IT와 관련된 가장 의미있는 사례를 구체적으로 기술해 주세요. ① 가장 의미있다고 생각한 이유, ② 해당 사례에서 노력한 과정과 결과, ③ 해당 경험이 입사 후 기여할 수 있는 점은 무엇인지에 대하여 작성해 주세요.(1000자 이내)"
2158,1,책임감을 가지고 도전적으로 임했던 경험
2159,1,[가장 감명 깊게 들었던 과목]
2160,1,대학생활에서 힘을 쏟은 부분
2161,1,"자신에게 부여된 일을 달성하기 위해 어려움을 참고 극복했던 경험에 대해 서술하십시오. -자신에게 부여된 역할과 그것이 어려웠던 구체적인 이유가 드러나도록 할 것 -어려움을 참고 극복했던 방법을 구체적으로 기술할 것 -임무 완수를 통해 도출된 결과물을 밝히고, 구체적인 도출 과정을 제시할 것 (1000자 이내)"
2162,1,"다양한 문제가 얽힌 문제 상황을 인식하고, 이를 전략적으로 해결한 경험에 대해 서술하시오. -문제를 인식하게 된 계기를 구체적으로 서술할 것 -문제 해결을 위한 전략 수립 과정을 구체적으로 서술할 것 -도출한 전략이 문제 해결에 미친 영향을 구체적으로 제시할 것 (1000자 이내)"
2163,1,다른 사람들이 쉽게 시도하지 않았던 것에 도전하여 만족할만한 성과(결과)를 내었던 경험이 있다면 이야기해 주십시오.
2164,1,지금까지의 경험 중 기존의 방법에서 찾거나 새로운 방벗어나 개선점을 법을 제안하여 성과를 낸 경험이 있다면 구체적으로 이야기해 주십시오.
2165,1,"살면서 가장 힘들었던 사건이나 일이 무엇이었는지, 그리고 어떻게 극복했는지를 구체적으로 기술해 주십시오."
2166,1,어려운 여건 속에서 자신이 계획한 목적을 이루기 위해 포기하지 않고 끝까지 노력했던 경험에 대해 구체적으로 기술해 주십시오.
2167,1,"자신의 경험중에 가장 열정을 다해 몰입했던 일이 무엇인지, 그리고 왜 그렇게 했는지를 구체적으로 기술해 주십시오."
2168,1,사회활동 (학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는것
2169,1,자신이 학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는 것을 기술하세요. (1000자 이내)
2170,1,"최근 5년 동안 자신이 경험한 대표적인 성공과 실패 사례가 무엇이며, 이를 실현 및 극복하기 위해 어떤 일을 했는지 기술하세요. (1000자 이내)"
2171,1,"신입 : 최근 3년 동안 지원자가 한 일 중 가장 자랑할 만한 내용은 무엇이며, 이를 위해 노력했던 사례를 구체적으로 작성하시오. (1000자 이내)"
2172,1,사전에 준비를 잘 해서 성공적으로 수행했던 일에 대한 경험 또는 살아오면서 타인과의 중요한 약속을 지키지 못했던 경험에 대해서 작성해 주십시오.
2173,1,이제까지 가장 강한 소속감을 느꼈던 조직의 발전을 위해 노력한 것 중 가장 기억에 남는 경험 또는 학창 시절 자신이 경험한 환경적인 변화 중에서 자신에게 가장 의미있거나 영향이 컸던 변화는 무엇이었습니까?
2174,1,자신에게 주어졌던 일 중 가장 어려웠던 경험 또는 본인 스스로 목표를 수립하여 가장 성공적인 결과를 거두었던 경험은 무엇인가요?
2175,1,대학생활 중 가장 뛰어난 성과를 이뤄냈던 경험에 대해 자세히 서술해 주십시오.
2176,1,"개인적으로 어려움과 희생을 각오하고, 도덕과 원칙에 입각하여 행동했던 경험이 있으면 서술해 주십시오."
2177,1,다른 사람들이 어렵다고 시도하지 않은 일을 추진하여 성공한 경험 또는 실패한 경험 중에서 가장 대표적인 사례를 기술하시오.
2178,1,다른 사람과 차별화된 능력을 갖추기 위해 지속적으로 시간과 자원을 꾸준히 투자하여 자기계발을 한 경험에 대해서 기술하시오.
2179,1,"신입 : 최근 3년 동안 지원자가 한 일 중 가장 자랑할 만한 내용은 무엇이며, 이를 위해 노력했던 사례를 구체적으로 작성하시오. [ 1000자 이내 ]"
2180,1,본인의 성취경험과 실패경험
2181,1,가장 기억에 남는 성과 혹은 실패 (800자)
2182,1,"지금까지의 경험 중 본인이 제안한 아이디어로 기존의 방식을 개선하거나 성과를 낸 경험이 있다면 기술해 주십시오.(동아리, 프로젝트 등)"
2183,1,지금까지의 경험 중 본인의 능력으로 해결하기 힘든 어려운 상황에서 포기하지 않고 극복했던 경험이 있다면 기술해 주십시오.
2184,1,지금까지 본인이 성공하고 실패했던 경험
2185,1,목표를 정하고 열정적으로 일을 추진했던 경험과 성취감을 느꼈던 일을 소개해주세요. (1000자 이내)
2186,1,학창시절(고등학교 또는 대학교) 가장 싫어했던 과목은 무엇이며 그 이유에 대해 간략히 설명해 주세요. (1000자 이내)
2187,1,"학업, 업무, 특정 과업들의 수행과정에서 어떤 목표를 설정하고 이를 달성하기 위해 어떻게 노력했는지 최근의 사례를 중심으로 기술해 주십시오. 당시 지원자는 그 목표를 어떻게 설정하게 되었는지, 달성하기 위해 노력한 점은 무엇이었는지, 결과적으로 목표를 어느 정도로 달성했는지 구체적으로 기술해 주십시오. 기존과 다른 새로운 방식을 시도했다면 시도한 방식은 무엇이었는지, 고려했던 점은 무엇이었는지 기술해 주십시오."
2188,1,(자기개발) 과제수행 또는 목표 달성을 위해 노력하는 과정에서 본인의 부족한 부분을 발견하고 극복한 사례와 그 경험을 통해 본인이 얻은 것이 있다면 구체적으로 기술하여 주십시오.
2189,1,성공 또는 실패사례를 통해 내 삶이 변화된 것 [600자 이내]
2190,1,"전공학습이나 소위 스펙쌓기와 무관한 일 중, 가장 흥미있게 한 활동은 무엇이었는지와, 그 이유를 구체적으로 서술하세요"
2191,1,[인재상] 창의력과 열정 * 지금까지의 경험 중 자신이 낸 아이디어로 성과를 내거나 기존의 방식을 개선 한 경험이 있습니까?
2192,1,해당 활동의 결과와 이를 통해 본인이 배운 점은 무엇인지 기술해 주십시오.(1000자 이내)
2193,1,"본인이 현실과 타협하거나 편법을 사용하지 않고, 원칙대로 일관되게 일을 처리해서 좋은 결과를 이끌어 냈던 사례를 아래 세부 항목에 따라 구체적으로 작성해 주십시오. 2-1. 언제, 어디서 활동했던 경험이며, 본인이 맡았던 역할은 무엇이었는지 기술해 주십시오. (1000자 이내)"
2194,1,"당시 역할 완수에 어려웠던 점은 무엇이며, 이를 해결하기 위해 어떤 노력을 기울이셨는지 기술하여 주십시오.(1000자 이내)"
2195,1,"노력의 결과로 인해 어떤 결과가 나타났으며, 그 이후 달라진 점은 무엇인지 기술해 주십시오.(1000자 이내)"
2196,1,"목표 달성을 위해 어떤 계획을 세웠고, 계획을 실천하는 과정에서 가장 어려웠던 점과 이를 어떻게 극복하였는지 기술해 주십시오. (1000자 이내)"
2197,1,"자신의 경험 중에 가장 열정을 다해 몰입했던 일이 무엇인지, 그리고 왜 그렇게 했는지를 구체적으로 기술해 주십시오."
2198,1,"자신에게 주어졌던 일 중 가장 어려웠던 경험, 혹은 자신에게 요구된 것보다 더 높은 목표를 세워 시도한 경험은 무엇입니까? 그 일을 하게 된 이유와 그때 느꼈던 감정, 진행하면서 가장 어려웠던 점과 그것을 극복하기 위해 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자 10단락 이내)"
2199,1,"이제까지 가장 강하게 소속감을 느꼈던 조직은 무엇이었으며, 그 조직의 발전을 위해 헌신적으로 노력했던 일과 그 때 했던 생각과 행동, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자 10단락 이내)"
2200,1,"기존과는 다른 방식을 시도하여 이전에 비해 조금이라도 개선했던 경험 중, 가장 효과적이었던 것은 무엇입니까? 그 방식을 시도했던 이유, 기존 방식과의 차이점, 진행 과정에서 했던 행동과 생각, 결과에 대해 최대한 구체적으로 작성해 주십시오. (1000자 10단락 이내)"
2201,1,귀하가 재학기간 중 선택한 학업 외 활동은 어떤 것이 있으며 왜 그런 활동을 했는지를 기술해 주시기 바랍니다. (1000자 이내)
2202,1,"본인이 현실과 타협하거나 편법을 사용하지 않고, 원칙대로 일관되게 일을 처리해서 좋은 결과를 이끌어 냈던 사례를 아래 세부 항목에 따라 구체적으로 작성해 주십시오. 2-1. 언제, 어디서 활동했던 경험이며, 본인이 맡았던 역할은 무엇이었는지 기술해 주십시오. (200자 이내)"
2203,1,"당시 역할 완수에 어려웠던 점은 무엇이며, 이를 해결하기 위해 어떤 노력을 기울이셨는지 기술하여 주십시오. (400자 이내)"
2204,1,"노력의 결과로 인해 어떤 결과가 나타났으며, 그 이후 달라진 점은 무엇인지 기술해 주십시오. (200자 이내)"
2205,1,자신이 어려운 문제를 해결하여 조직의 일부 또는 전체에 상당히 긍정적인 결과를 가져온 경험에 대해 기술하여 주시기 바랍니다. [ 1자 이상 500자 이내
2206,1,지금까지 살아오면서 자신의 강/약점을 느꼈던 경험은 무엇인지 기술하여 주십시오.
2207,1,업무 결과에 영향을 미치는 부분들을 반드시 확인하고 수 차례 점검하여 업무상 오류를 최소화한 경험
2208,1,* 자기주도적으로 목표를 설정하여 끝까지 완수해낸 경험을 작성해 주세요. ① 설정한 목표와 이유 ② 그 과정에서 본인이 수행한 역할 ③ 해당 경험에서 발생한 문제점 및 해결방안 ④ 해당 경험을 통해 얻은 점 을 포함하여 작성해 주시기 바랍니다.
2209,1,재학 또는 재직기간 동안 가장 뛰어난 업적은 무엇입니까? 그리고 왜 그렇게 생각하는지 기술해 주십시오. [ 200자 이상 1000자 이내 ]
2210,1,학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 기억에 나는 것을 기술해 주세요.
2211,1,상기의 경험을 통해 얻은 것은 무엇입니까? (300자 이내)
2212,1,자기계발을 위한 과거 및 현재의 노력
2213,1,지금까지 경험한 가장 큰 성공 또는 실패 사례 및 이유
2214,1,최근 5년 이내 본인이 소속된 조직의 발전을 위해 가장 많은 기여를 했다고 자부할 수 있는 경험에 대해 작성하여 주십시오. (1000자 이내)
